comment_id,platform,source_name,comment_text,date,likesCount,video_id,video_url,restaurant
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3Xzg0OTgyODQwNDA5MDIwMQ==,facebook,Sam Maraone,اهدر بالعقل يا المدكوك!,2025-11-19T22:34:27.000Z,2,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzEzNDQwOTg4MjAwODAwODQ=,facebook,Toufik Decoration,عينيك راهم كحولة باين راك تتعب ربي يقدرك,2025-11-19T22:25:19.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzE1NTQyNDY3NTU2MDM1NjY=,facebook,Mina RM,طاكوس وش نعافو حاشا نعمة ربي وش نكرهو برغر شكلو يشهي ربي يبارك,2025-11-19T22:30:51.000Z,10,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzgwNTYyNzgyNTc4NTkzNQ==,facebook,Ryad Mokadem,وقيلا دورتها تجارة بالبشر ...هاذ الأسعار إغراء للضحايا,2025-11-21T09:03:23.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE1NDc0OTIxODMxOTYxNzg=,facebook,Nati Klein,So Binas وين رحتي,2025-12-28T18:06:27.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE5MTE1NjAyOTY0MTkzNTM=,facebook,So Binas,Nati Klein القبة والله كارثة داير ليجان وآلله غير يقصرو,2025-12-28T22:00:18.000Z,1,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzgyNjI0NzA5MzE1MzYyMw==,facebook,Rita Nor Haya,Ome Ziyad Ziyad هههههههصح,2025-10-31T12:23:22.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzEyMjI5NTYwMDk2NjY4NDk=,facebook,Tabti Yami Yam,Ome Ziyad Ziyad 😅😅😅😅,2025-10-31T17:54:44.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzEyMDg2NDUyMTc4NTU3Mzg=,facebook,Ome Ziyad Ziyad,Rita Nor Haya ههههخ والله حالا الدبدوب,2025-10-31T22:05:21.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzgxOTQyNDg2NzY3ODExNA==,facebook,Hachem Mourad,Ome Ziyad Ziyad قولي لله يبارك علا أقل,2025-11-21T00:54:08.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
